ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,method,direction,database,category,subcategory
GO:0014888,striated muscle adaptation,4/1146,57/18860,0.07017543859649122,1.1548942163436513,0.2978875657210198,0.45874634826623906,0.7599575421043229,0.5867038270470755,CAMK2G/GTF2IRD1/EZH2/MLIP,4,FDR,B_higher,GO_BP,NA,NA
GO:0050805,negative regulation of synaptic transmission,4/1146,57/18860,0.07017543859649122,1.1548942163436513,0.2978875657210198,0.45874634826623906,0.7599575421043229,0.5867038270470755,ACHE/SRF/LILRB2/CD38,4,FDR,B_higher,GO_BP,NA,NA
GO:0060998,regulation of dendritic spine development,4/1146,57/18860,0.07017543859649122,1.1548942163436513,0.2978875657210198,0.45874634826623906,0.7599575421043229,0.5867038270470755,CFL1/MAPK6/LRP8/EPHB2,4,FDR,B_higher,GO_BP,NA,NA
GO:0007018,microtubule-based movement,31/1146,496/18860,0.0625,1.0285776614310649,0.1640503653017413,0.4620937498161159,0.7599575421043229,0.5867038270470755,KIF18A/KIF2A/PLA2G3/YIF1B/KIF22/KIF4A/TLE6/SEMG1/KIF1B/KIF23/TUBA1A/KIF20A/CENPE/KIF20B/MNS1/DLGAP5/TUBB4B/KIF11/KIF14/KIFC1/KIF15/MREG/HSPB1/CCR6/ENKUR/TEKT5/TRIM58/KIF13A/TTLL6/LDHC/APOB,31,FDR,B_higher,GO_BP,NA,NA
GO:0015749,monosaccharide transmembrane transport,8/1146,122/18860,0.06557377049180328,1.079163448058822,0.22311887890995932,0.4646686555477775,0.7599575421043229,0.5867038270470755,SLC27A4/SLC5A1/SLC2A9/SESN2/TNF/SLC2A5/SLC5A9/SLC5A11,8,FDR,B_higher,GO_BP,NA,NA
GO:0043534,blood vessel endothelial cell migration,12/1146,187/18860,0.06417112299465241,1.0560797379399167,0.1960257161112656,0.4654729923253996,0.7599575421043229,0.5867038270470755,SCARB1/FGFBP1/MAP2K3/ANXA1/EPHA2/HMOX1/STAT5A/SH3BP1/HSPB1/SRF/PIK3R3/TNF,12,FDR,B_higher,GO_BP,NA,NA
GO:0000492,box C/D snoRNP assembly,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,RUVBL1,1,FDR,B_higher,GO_BP,NA,NA
GO:0001967,suckling behavior,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,DACH1,1,FDR,B_higher,GO_BP,NA,NA
GO:0002420,natural killer cell mediated cytotoxicity directed against tumor cell target,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,CEACAM1,1,FDR,B_higher,GO_BP,NA,NA
GO:0002855,regulation of natural killer cell mediated immune response to tumor cell,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,CEACAM1,1,FDR,B_higher,GO_BP,NA,NA
GO:0002924,negative regulation of humoral immune response mediated by circulating immunoglobulin,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,C4BPA,1,FDR,B_higher,GO_BP,NA,NA
GO:0003097,renal water transport,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,AQP2,1,FDR,B_higher,GO_BP,NA,NA
GO:0003418,growth plate cartilage chondrocyte differentiation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,POC1A,1,FDR,B_higher,GO_BP,NA,NA
GO:0006013,mannose metabolic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,GMPPB,1,FDR,B_higher,GO_BP,NA,NA
GO:0006265,DNA topological change,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,TOP2A,1,FDR,B_higher,GO_BP,NA,NA
GO:0006475,internal protein amino acid acetylation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,NAT8,1,FDR,B_higher,GO_BP,NA,NA
GO:0007084,mitotic nuclear membrane reassembly,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,RCC1,1,FDR,B_higher,GO_BP,NA,NA
GO:0007198,adenylate cyclase-inhibiting serotonin receptor signaling pathway,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,HTR1D,1,FDR,B_higher,GO_BP,NA,NA
GO:0009138,pyrimidine nucleoside diphosphate metabolic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,ENTPD7,1,FDR,B_higher,GO_BP,NA,NA
GO:0009757,hexose mediated signaling,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,MLXIPL,1,FDR,B_higher,GO_BP,NA,NA
GO:0010182,sugar mediated signaling pathway,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,MLXIPL,1,FDR,B_higher,GO_BP,NA,NA
GO:0010255,glucose mediated signaling pathway,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,MLXIPL,1,FDR,B_higher,GO_BP,NA,NA
GO:0010749,regulation of nitric oxide mediated signal transduction,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,SCARB1,1,FDR,B_higher,GO_BP,NA,NA
GO:0010800,positive regulation of peptidyl-threonine phosphorylation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,CHI3L1,1,FDR,B_higher,GO_BP,NA,NA
GO:0014012,peripheral nervous system axon regeneration,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,APOA4,1,FDR,B_higher,GO_BP,NA,NA
GO:0014848,urinary tract smooth muscle contraction,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,TBX3,1,FDR,B_higher,GO_BP,NA,NA
GO:0015911,long-chain fatty acid import across plasma membrane,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,ACSL5,1,FDR,B_higher,GO_BP,NA,NA
GO:0015937,coenzyme A biosynthetic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,ACOT7,1,FDR,B_higher,GO_BP,NA,NA
GO:0016102,diterpenoid biosynthetic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,DHRS9,1,FDR,B_higher,GO_BP,NA,NA
GO:0016562,"protein import into peroxisome matrix, receptor recycling",1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,PEX26,1,FDR,B_higher,GO_BP,NA,NA
GO:0019530,taurine metabolic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,STAT5A,1,FDR,B_higher,GO_BP,NA,NA
GO:0019694,alkanesulfonate metabolic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,STAT5A,1,FDR,B_higher,GO_BP,NA,NA
GO:0030002,intracellular monoatomic anion homeostasis,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,KCNE3,1,FDR,B_higher,GO_BP,NA,NA
GO:0030200,heparan sulfate proteoglycan catabolic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,HPSE,1,FDR,B_higher,GO_BP,NA,NA
GO:0030638,polyketide metabolic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,AKR1C4,1,FDR,B_higher,GO_BP,NA,NA
GO:0030643,intracellular phosphate ion homeostasis,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,SLC34A2,1,FDR,B_higher,GO_BP,NA,NA
GO:0030644,intracellular chloride ion homeostasis,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,KCNE3,1,FDR,B_higher,GO_BP,NA,NA
GO:0030853,negative regulation of granulocyte differentiation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,CEACAM1,1,FDR,B_higher,GO_BP,NA,NA
GO:0031017,exocrine pancreas development,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,NR5A2,1,FDR,B_higher,GO_BP,NA,NA
GO:0031440,regulation of mRNA 3'-end processing,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,CCNB1,1,FDR,B_higher,GO_BP,NA,NA
GO:0031848,protection from non-homologous end joining at telomere,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,DCLRE1B,1,FDR,B_higher,GO_BP,NA,NA
GO:0031946,regulation of glucocorticoid biosynthetic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,NR5A2,1,FDR,B_higher,GO_BP,NA,NA
GO:0032825,positive regulation of natural killer cell differentiation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,STAT5A,1,FDR,B_higher,GO_BP,NA,NA
GO:0033034,positive regulation of myeloid cell apoptotic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,ANXA1,1,FDR,B_higher,GO_BP,NA,NA
GO:0034351,negative regulation of glial cell apoptotic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,TREM2,1,FDR,B_higher,GO_BP,NA,NA
GO:0035646,endosome to melanosome transport,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,RAB32,1,FDR,B_higher,GO_BP,NA,NA
GO:0035747,natural killer cell chemotaxis,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,CCL3,1,FDR,B_higher,GO_BP,NA,NA
GO:0035907,dorsal aorta development,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,SRF,1,FDR,B_higher,GO_BP,NA,NA
GO:0036490,regulation of translation in response to endoplasmic reticulum stress,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,SESN2,1,FDR,B_higher,GO_BP,NA,NA
GO:0038129,ERBB3 signaling pathway,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,ERBB3,1,FDR,B_higher,GO_BP,NA,NA
GO:0038130,ERBB4 signaling pathway,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,EREG,1,FDR,B_higher,GO_BP,NA,NA
GO:0042590,antigen processing and presentation of exogenous peptide antigen via MHC class I,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,CLEC4A,1,FDR,B_higher,GO_BP,NA,NA
GO:0043485,endosome to pigment granule transport,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,RAB32,1,FDR,B_higher,GO_BP,NA,NA
GO:0043569,negative regulation of insulin-like growth factor receptor signaling pathway,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,CILP,1,FDR,B_higher,GO_BP,NA,NA
GO:0043653,mitochondrial fragmentation involved in apoptotic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,NPTX1,1,FDR,B_higher,GO_BP,NA,NA
GO:0044351,macropinocytosis,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,PYCARD,1,FDR,B_higher,GO_BP,NA,NA
GO:0044598,doxorubicin metabolic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,AKR1C4,1,FDR,B_higher,GO_BP,NA,NA
GO:0045607,regulation of inner ear auditory receptor cell differentiation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,HES5,1,FDR,B_higher,GO_BP,NA,NA
GO:0045631,regulation of mechanoreceptor differentiation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,HES5,1,FDR,B_higher,GO_BP,NA,NA
GO:0045647,negative regulation of erythrocyte differentiation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,STAT5A,1,FDR,B_higher,GO_BP,NA,NA
GO:0045657,positive regulation of monocyte differentiation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,HLA-DRB1,1,FDR,B_higher,GO_BP,NA,NA
GO:0045743,positive regulation of fibroblast growth factor receptor signaling pathway,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,FGFBP1,1,FDR,B_higher,GO_BP,NA,NA
GO:0046834,lipid phosphorylation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,DGKG,1,FDR,B_higher,GO_BP,NA,NA
GO:0048023,positive regulation of melanin biosynthetic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,CDH3,1,FDR,B_higher,GO_BP,NA,NA
GO:0048387,negative regulation of retinoic acid receptor signaling pathway,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,EZH2,1,FDR,B_higher,GO_BP,NA,NA
GO:0048703,embryonic viscerocranium morphogenesis,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,MTHFD1L,1,FDR,B_higher,GO_BP,NA,NA
GO:0048757,pigment granule maturation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,RAB32,1,FDR,B_higher,GO_BP,NA,NA
GO:0051660,establishment of centrosome localization,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,MAD2L1,1,FDR,B_higher,GO_BP,NA,NA
GO:0051933,amino acid neurotransmitter reuptake,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,SLC6A12,1,FDR,B_higher,GO_BP,NA,NA
GO:0060346,bone trabecula formation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,MSX2,1,FDR,B_higher,GO_BP,NA,NA
GO:0060385,axonogenesis involved in innervation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,NPTX1,1,FDR,B_higher,GO_BP,NA,NA
GO:0060947,cardiac vascular smooth muscle cell differentiation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,SRF,1,FDR,B_higher,GO_BP,NA,NA
GO:0070244,negative regulation of thymocyte apoptotic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,BCL11B,1,FDR,B_higher,GO_BP,NA,NA
GO:0071670,smooth muscle cell chemotaxis,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,MDK,1,FDR,B_higher,GO_BP,NA,NA
GO:0071838,cell proliferation in bone marrow,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,LEF1,1,FDR,B_higher,GO_BP,NA,NA
GO:0071918,urea transmembrane transport,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,AQP9,1,FDR,B_higher,GO_BP,NA,NA
GO:0072173,metanephric tubule morphogenesis,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,HES5,1,FDR,B_higher,GO_BP,NA,NA
GO:0072203,cell proliferation involved in metanephros development,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,STAT1,1,FDR,B_higher,GO_BP,NA,NA
GO:0072205,metanephric collecting duct development,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,AQP2,1,FDR,B_higher,GO_BP,NA,NA
GO:0090042,tubulin deacetylation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,TPPP,1,FDR,B_higher,GO_BP,NA,NA
GO:0090184,positive regulation of kidney development,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,FOXD1,1,FDR,B_higher,GO_BP,NA,NA
GO:0097681,double-strand break repair via alternative nonhomologous end joining,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,POLQ,1,FDR,B_higher,GO_BP,NA,NA
GO:0101024,mitotic nuclear membrane organization,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,RCC1,1,FDR,B_higher,GO_BP,NA,NA
GO:1900378,positive regulation of secondary metabolite biosynthetic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,CDH3,1,FDR,B_higher,GO_BP,NA,NA
GO:1901072,glucosamine-containing compound catabolic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,CHI3L1,1,FDR,B_higher,GO_BP,NA,NA
GO:1902510,regulation of apoptotic DNA fragmentation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,APAF1,1,FDR,B_higher,GO_BP,NA,NA
GO:1903624,regulation of DNA catabolic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,APAF1,1,FDR,B_higher,GO_BP,NA,NA
GO:1904669,ATP export,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,CALHM3,1,FDR,B_higher,GO_BP,NA,NA
GO:1905806,regulation of synapse pruning,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,TREM2,1,FDR,B_higher,GO_BP,NA,NA
GO:2000109,regulation of macrophage apoptotic process,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,NOD2,1,FDR,B_higher,GO_BP,NA,NA
GO:2000510,positive regulation of dendritic cell chemotaxis,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,CCR6,1,FDR,B_higher,GO_BP,NA,NA
GO:2000980,regulation of inner ear receptor cell differentiation,1/1146,10/18860,0.1,1.6457242582897034,0.5194990332810596,0.4658263540212335,0.7599575421043229,0.5867038270470755,HES5,1,FDR,B_higher,GO_BP,NA,NA
GO:0046032,ADP catabolic process,7/1146,106/18860,0.0660377358490566,1.0867990384932005,0.2279366756755019,0.4664993889590535,0.7608230181067607,0.5873719934310048,LDHA/PFKP/HKDC1/PFKFB4/GPD1/MLXIPL/NT5E,7,FDR,B_higher,GO_BP,NA,NA
GO:0001843,neural tube closure,6/1146,90/18860,0.06666666666666667,1.0971495055264688,0.23497574313153424,0.4683960498562123,0.7632167625556964,0.5892200164472307,ST14/STIL/APAF1/KIF20B/MTHFD1L/GRHL3,6,FDR,B_higher,GO_BP,NA,NA
GO:0021872,forebrain generation of neurons,6/1146,90/18860,0.06666666666666667,1.0971495055264688,0.23497574313153424,0.4683960498562123,0.7632167625556964,0.5892200164472307,TFAP2C/BCL11B/ASPM/PAX6/LEF1/INHBA,6,FDR,B_higher,GO_BP,NA,NA
GO:0098869,cellular oxidant detoxification,6/1146,90/18860,0.06666666666666667,1.0971495055264688,0.23497574313153424,0.4683960498562123,0.7632167625556964,0.5892200164472307,DHFR/GCH1/FABP1/SESN2/S100A9/APOA4,6,FDR,B_higher,GO_BP,NA,NA
GO:0016331,morphogenesis of embryonic epithelium,10/1146,155/18860,0.06451612903225806,1.061757585993357,0.19636795777687657,0.4694325161366846,0.7646721913755332,0.5903436392962499,ST14/CFL1/LUZP1/STIL/APAF1/KIF20B/MTHFD1L/GRHL3/HES5/TFAP2A,10,FDR,B_higher,GO_BP,NA,NA
GO:0051402,neuron apoptotic process,20/1146,318/18860,0.06289308176100629,1.035046703326857,0.16031559188277814,0.46989301725347976,0.7651888121107612,0.5907424817916488,PCSK9/FAS/PLA2G3/CBLC/TUBA1A/APAF1/FAIM2/ERBB3/MYB/KIF14/MDK/CLCF1/JAK2/FPR2/LCN2/TFAP2A/ADAM8/TNF/TREM2/CCL3,20,FDR,B_higher,GO_BP,NA,NA
GO:0050435,amyloid-beta metabolic process,5/1146,74/18860,0.06756756756756757,1.1119758501957455,0.24548015472744428,0.470342438578648,0.7654536393697631,0.5909469342218894,LRP1/LDLR/MME/TNF/TREM2,5,FDR,B_higher,GO_BP,NA,NA
GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,5/1146,74/18860,0.06756756756756757,1.1119758501957455,0.24548015472744428,0.470342438578648,0.7654536393697631,0.5909469342218894,EZH2/CDKN1A/E2F7/SLFN11/INHBA,5,FDR,B_higher,GO_BP,NA,NA
GO:0031623,receptor internalization,9/1146,139/18860,0.06474820143884892,1.0655768578854194,0.19737257221700177,0.47159400280497665,0.765791709805728,0.5912079319850575,ANXA2/CEACAM1/PCSK9/CD9/ACHE/LRP1/CXCR2/TFRC/RIN3,9,FDR,B_higher,GO_BP,NA,NA
GO:0039531,regulation of cytoplasmic pattern recognition receptor signaling pathway,9/1146,139/18860,0.06474820143884892,1.0655768578854194,0.19737257221700177,0.47159400280497665,0.765791709805728,0.5912079319850575,TRIM15/MYD88/KCNK6/F2RL1/LILRA4/RSAD2/DDX60/TRIM31/TREM2,9,FDR,B_higher,GO_BP,NA,NA
GO:0072175,epithelial tube formation,9/1146,139/18860,0.06474820143884892,1.0655768578854194,0.19737257221700177,0.47159400280497665,0.765791709805728,0.5912079319850575,ST14/CFL1/LUZP1/STIL/APAF1/KIF20B/MTHFD1L/GRHL3/HES5,9,FDR,B_higher,GO_BP,NA,NA
GO:0045010,actin nucleation,4/1146,58/18860,0.06896551724137931,1.134982247096347,0.26186770689261457,0.47227956191234943,0.765791709805728,0.5912079319850575,VIL1/ARPC1B/DIAPH3/ARPC5,4,FDR,B_higher,GO_BP,NA,NA
GO:0051926,negative regulation of calcium ion transport,4/1146,58/18860,0.06896551724137931,1.134982247096347,0.26186770689261457,0.47227956191234943,0.765791709805728,0.5912079319850575,CALM2/SEMG1/ADRA2A/LILRB2,4,FDR,B_higher,GO_BP,NA,NA
GO:1904035,regulation of epithelial cell apoptotic process,4/1146,58/18860,0.06896551724137931,1.134982247096347,0.26186770689261457,0.47227956191234943,0.765791709805728,0.5912079319850575,HMOX1/MDK/JAK2/PLA2R1,4,FDR,B_higher,GO_BP,NA,NA
GO:0002360,T cell lineage commitment,3/1146,42/18860,0.07142857142857142,1.175517327349788,0.2896351250860279,0.4739979539949497,0.765791709805728,0.5912079319850575,SOCS3/STAT5A/BATF,3,FDR,B_higher,GO_BP,NA,NA
GO:0006904,vesicle docking involved in exocytosis,3/1146,42/18860,0.07142857142857142,1.175517327349788,0.2896351250860279,0.4739979539949497,0.765791709805728,0.5912079319850575,STX1A/CFTR/PLEK,3,FDR,B_higher,GO_BP,NA,NA
GO:0014741,negative regulation of muscle hypertrophy,3/1146,42/18860,0.07142857142857142,1.175517327349788,0.2896351250860279,0.4739979539949497,0.765791709805728,0.5912079319850575,TNFRSF1B/RGS2/MLIP,3,FDR,B_higher,GO_BP,NA,NA
GO:0032411,positive regulation of transporter activity,3/1146,42/18860,0.07142857142857142,1.175517327349788,0.2896351250860279,0.4739979539949497,0.765791709805728,0.5912079319850575,GAL/CTSS/CFTR,3,FDR,B_higher,GO_BP,NA,NA
GO:0045981,positive regulation of nucleotide metabolic process,3/1146,42/18860,0.07142857142857142,1.175517327349788,0.2896351250860279,0.4739979539949497,0.765791709805728,0.5912079319850575,GPD1/MLXIPL/TREM2,3,FDR,B_higher,GO_BP,NA,NA
GO:0051693,actin filament capping,3/1146,42/18860,0.07142857142857142,1.175517327349788,0.2896351250860279,0.4739979539949497,0.765791709805728,0.5912079319850575,VIL1/CFL1/SVIL,3,FDR,B_higher,GO_BP,NA,NA
GO:0097178,ruffle assembly,3/1146,42/18860,0.07142857142857142,1.175517327349788,0.2896351250860279,0.4739979539949497,0.765791709805728,0.5912079319850575,SH3BP1/EPS8L1/ICAM1,3,FDR,B_higher,GO_BP,NA,NA
GO:1900544,positive regulation of purine nucleotide metabolic process,3/1146,42/18860,0.07142857142857142,1.175517327349788,0.2896351250860279,0.4739979539949497,0.765791709805728,0.5912079319850575,GPD1/MLXIPL/TREM2,3,FDR,B_higher,GO_BP,NA,NA
GO:1901223,negative regulation of non-canonical NF-kappaB signal transduction,3/1146,42/18860,0.07142857142857142,1.175517327349788,0.2896351250860279,0.4739979539949497,0.765791709805728,0.5912079319850575,TRIM15/IFI35/TRIM40,3,FDR,B_higher,GO_BP,NA,NA
GO:0002716,negative regulation of natural killer cell mediated immunity,2/1146,26/18860,0.07692307692307693,1.2659417371459258,0.3451399335155074,0.4745670618279033,0.765791709805728,0.5912079319850575,CEACAM1/SERPINB9,2,FDR,B_higher,GO_BP,NA,NA
GO:0007350,blastoderm segmentation,2/1146,26/18860,0.07692307692307693,1.2659417371459258,0.3451399335155074,0.4745670618279033,0.765791709805728,0.5912079319850575,TBX3/TIFAB,2,FDR,B_higher,GO_BP,NA,NA
