gene,logFC,P.Value,adj.P.Val
TUBB4B,0.520437932984197,3.36671333456962e-07,5.2853083053596154e-06
LRRC3,0.541354150889488,3.45851456961473e-07,5.423629998497208e-06
MT1E,-0.730737925352145,3.50196325637763e-07,5.485911310150628e-06
C11orf9,-0.542465968669907,3.52860764538507e-07,5.5240951427038324e-06
SCARNA13,-0.641537147252343,3.53024734564447e-07,5.5240951427038324e-06
STK32B,-0.899910836280645,3.53197726049425e-07,5.5240951427038324e-06
CCNB2,0.828580757409623,3.56874391524103e-07,5.5786301160161375e-06
SCGB3A2,-0.928176387673569,3.60338070223325e-07,5.620814866095051e-06
LHFPL5,-0.938873748144605,3.61042452824369e-07,5.628814643820984e-06
CDC42EP2,0.700451418047693,3.63658184766683e-07,5.6616168121289656e-06
EPB41L2,0.656349982130982,3.63724395715921e-07,5.6616168121289656e-06
LOC100507417,-1.27671506506055,3.64632673053463e-07,5.672750130066263e-06
BUB1B,0.863026114213628,3.64887869855818e-07,5.6737167827104655e-06
RORC,-0.535592668861174,3.65809798354584e-07,5.683797217749284e-06
HPSE,0.794935485712536,3.6592297318571e-07,5.683797217749284e-06
C8orf71,-0.679767080746316,3.67433152983307e-07,5.70122782464278e-06
SCARNA16,-0.78804818114923,3.68446417132914e-07,5.7139331433784044e-06
LOC100192426,-0.862343844561436,3.6882408061772e-07,5.71677324957466e-06
PRSS23,-0.639085991779224,3.70231213413404e-07,5.732536828131252e-06
GK5,0.56769391543434,3.74255468077338e-07,5.785702101976228e-06
F2RL1,0.507436808559396,3.79168482162251e-07,5.850161909998774e-06
LOC100505592,0.937710811218943,3.79221397800043e-07,5.850161909998774e-06
LOC653061,-0.66641622777001,3.80481651276301e-07,5.866524012438581e-06
SORBS1,-0.62618744853165,3.81234084473935e-07,5.875043143429472e-06
C22orf45,-0.67178516490187,3.82172202131981e-07,5.8864133523347265e-06
MUC21,-1.21151757448101,3.83319103613335e-07,5.8992668987067766e-06
MCTP2,0.5513888124734,3.86916495480697e-07,5.943975586696476e-06
FOXA1,-0.525201214708521,3.87044995973463e-07,5.943975586696476e-06
XLOC_005542,-0.821820981075467,3.87122950623964e-07,5.943975586696476e-06
SNORD116-4,-0.675367384233105,3.92795670742758e-07,6.02163754396879e-06
SLC5A1,1.53934130292525,3.96762840407392e-07,6.0758992096785205e-06
ACAA2,0.701059947754626,3.9695544040366e-07,6.0758992096785205e-06
CENPL,0.704064426017794,4.00200909705834e-07,6.119201006469849e-06
ADM,-0.776529728693653,4.01638607707637e-07,6.137990329335432e-06
SNORA42,-0.664653074521904,4.10480566073584e-07,6.2568479646112485e-06
MCM10,0.850991411937704,4.1292350390917e-07,6.284306542145358e-06
XLOC_006315,-1.12206655054626,4.1727097089263e-07,6.343900306566275e-06
FAM127C,-0.736942850671855,4.23606538848526e-07,6.423606276408918e-06
ADA,-1.15826585259506,4.25604838858643e-07,6.447255156895773e-06
TP53INP2,0.589494201785237,4.26236418911493e-07,6.453496073658401e-06
SCPEP1,-0.553511253707763,4.2768518383569e-07,6.472096901422893e-06
MYEOV,1.03198768524153,4.33616072683804e-07,6.541855576862579e-06
XLOC_006522,-0.893946856632303,4.33630552052821e-07,6.541855576862579e-06
C19orf28,0.535000417442827,4.33896647232725e-07,6.542511374487082e-06
NECAB3,-0.529462647731372,4.43375371993104e-07,6.664918379607847e-06
OR12D2,-1.24355255428449,4.46385113459472e-07,6.706730937805196e-06
ACY3,0.77293277690216,4.48394080663303e-07,6.733472275183009e-06
SCTR,-1.00295636866714,4.51113343419564e-07,6.767390983366078e-06
SATB1,-0.636396343271381,4.53376295228643e-07,6.794402123497889e-06
FAM135A,0.510668341231568,4.57926734988456e-07,6.855604120143018e-06
ZNF595,-0.587630487577595,4.6055345478125e-07,6.887910905400191e-06
CXCL3,1.5637658944744,4.71324221356895e-07,7.031104678800218e-06
TAF5,0.509566011105101,4.71665684980376e-07,7.0326286911229276e-06
CCDC68,0.875846056882657,4.76197670221934e-07,7.089410908045693e-06
XLOC_l2_008008,-0.563711718656965,4.76918936600775e-07,7.096553776619532e-06
ALDH1L2,-0.637188105282779,4.81353190144229e-07,7.155289606453516e-06
LOC100289134,-1.10003144948629,4.84347197013161e-07,7.18888657869837e-06
C4orf39,-0.716508922936681,4.85649721156264e-07,7.2045805175872225e-06
RFESD,-0.573260573744,4.87174291321949e-07,7.223550995645528e-06
SCNN1B,-1.60171753898523,4.88230650517612e-07,7.235563468185367e-06
GUCY2C,1.98734201150958,4.92927988622729e-07,7.2978174960426995e-06
XLOC_001728,0.68260782554429,4.99020918690033e-07,7.376874626993305e-06
QPCT,0.933195048751677,4.99657307867701e-07,7.382568609158369e-06
LINC00152,0.762952634643769,5.06167341851219e-07,7.467492892732743e-06
HERC6,0.695028688362955,5.0934955184293e-07,7.5106696585850615e-06
XLOC_003062,-1.08358731688321,5.10467061535857e-07,7.523373121572601e-06
DSCC1,0.810857801375342,5.14427417094065e-07,7.5763449817204636e-06
XLOC_l2_011426,-0.64035073267185,5.14576853937459e-07,7.5763449817204636e-06
ADCY1,-0.891765132381062,5.2010535716308e-07,7.646251243776185e-06
CMTM1,0.534248637731111,5.31877902677498e-07,7.799814273396363e-06
MITF,-0.575126629430015,5.32180392242649e-07,7.800357789140632e-06
ZNF157,-0.870329652589946,5.32662037423092e-07,7.803525401689845e-06
GK,0.612247575285585,5.34232818943644e-07,7.822637809225616e-06
PTTG1,0.782701250113852,5.35352021547619e-07,7.83512211615609e-06
KLHL23,0.704168356771592,5.45701570072912e-07,7.982617093729586e-06
MCM4,0.6869516256629,5.48986449216098e-07,8.022682133049571e-06
PRSS2,0.885005213396531,5.51520447910629e-07,8.055707218289048e-06
EPSTI1,0.881156969300545,5.52114329776848e-07,8.05781022760216e-06
TMEM121,-0.557678815678933,5.52212801088565e-07,8.05781022760216e-06
WDPCP,-0.546983663380911,5.5436424735222e-07,8.085189330613917e-06
SLC26A9,-1.66460190745411,5.55447302336959e-07,8.09696692513817e-06
NUP62CL,0.788188402760539,5.57723011091347e-07,8.126109990060737e-06
B3GNT8,0.887529456836194,5.5844097642454e-07,8.132538857861438e-06
RACGAP1,0.652996513261073,5.61835643315609e-07,8.17387420087085e-06
NEBL,-0.852803378699128,5.62938290104246e-07,8.185863666295686e-06
LINC00087,-0.684961718107349,5.66347550499159e-07,8.231365882329025e-06
MFHAS1,0.588668406470432,5.7987979922428e-07,8.410783191994318e-06
FMOD,-0.828039033556731,5.81630102543925e-07,8.428474089527055e-06
GPIHBP1,-0.627877671749464,5.82143718410148e-07,8.431759288633528e-06
LIF,0.543723117930391,5.91567127214365e-07,8.5598103075213e-06
CDHR2,1.04297974839985,5.97243175123891e-07,8.629194901937515e-06
SARDH,-0.733720491614247,5.9765530321932e-07,8.630906167572176e-06
PGC,-1.65229130142955,6.00242170846103e-07,8.664006344216736e-06
FGL1,-0.985314658688518,6.1095104489873e-07,8.796976632770151e-06
Q8WY88,-0.540361143191922,6.12606738633155e-07,8.812181514905118e-06
CASC5,0.517115191530649,6.14148184646835e-07,8.827605315919868e-06
TMEM54,0.508365331829754,6.14445845029717e-07,8.827605315919868e-06
HIST1H3H,0.775209845049904,6.1458011693113e-07,8.827605315919868e-06
LOC553137,-0.58593311900151,6.17367655892021e-07,8.858984702809919e-06
PNPLA1,-0.647075791603549,6.18045183981842e-07,8.864378656348644e-06
NT5M,-0.545639949395635,6.23927789756966e-07,8.944385309940349e-06
KRT16P2,1.09948703418837,6.31736088985272e-07,9.043088252849086e-06
ZNRF3,-0.651744586670275,6.37944630907807e-07,9.127515488373239e-06
PRC1,0.642669979910039,6.43949874056324e-07,9.204474172552165e-06
PAPSS2,0.723563280965634,6.45027305803623e-07,9.215392543975143e-06
ASPM,0.858251023807387,6.45646216715137e-07,9.219752680672717e-06
PIGR,1.0047358205694,6.4904032146612e-07,9.259221828760356e-06
BEX5,-0.688430629587442,6.53687490718132e-07,9.316473315821756e-06
KCNQ1,-0.619770746944364,6.58631091404381e-07,9.382380278328623e-06
CDCP1,0.535713850831135,6.71582283135884e-07,9.548360008126443e-06
XLOC_007928,-1.05075880512869,6.78917650303786e-07,9.634008646609205e-06
HIST1H2AG,0.829506293310909,6.79776473735077e-07,9.641540062802336e-06
CDC6,0.709281483614579,6.82609400041998e-07,9.677050192201753e-06
NANOS3,1.37090548568934,6.88339343518746e-07,9.753576001605067e-06
LINC00239,0.519010379436398,7.02554006735764e-07,9.935831159745252e-06
MYB,0.577368314511855,7.03897679327925e-07,9.950045695088533e-06
LOC93444,-0.970245847510346,7.07727684181658e-07,9.994570486655726e-06
SRGAP2P1,0.512106360581007,7.1003388227151e-07,1.0022322637941949e-05
STK38L,0.563555387527491,7.14044753306814e-07,1.0074098516649374e-05
FLJ46875,-0.658659182771498,7.17105737213535e-07,1.011242965702081e-05
NMUR2,1.17281516339652,7.17835179887625e-07,1.0117861039106727e-05
XLOC_009868,-0.51693030842272,7.19953143296377e-07,1.0142848981396898e-05
LOC100289488,0.642882241623396,7.21706258851256e-07,1.0158980974447427e-05
IRX3,-1.02628169007661,7.22033526999458e-07,1.0158980974447427e-05
CDKN1A,0.727451436116545,7.24303215857717e-07,1.0179733576100711e-05
GLE1,0.517404127708447,7.33375409754563e-07,1.0302311922498612e-05
TUBAL3,1.59954502487096,7.47140482053929e-07,1.0470655453791543e-05
HIST1H3F,0.679374827206927,7.52367678115845e-07,1.0538885283350072e-05
MSLN,1.74140450880123,7.64523057088269e-07,1.0688774310994315e-05
KRT7,0.715001190666511,7.6936740522746e-07,1.0751388162065904e-05
IL13RA2,0.851032842273522,7.80025338334863e-07,1.089514479229323e-05
LAMP3,1.24776005210417,7.81599472882723e-07,1.0911945515001171e-05
TNFSF13B,0.701633115450252,7.9654408978024e-07,1.1099496306525223e-05
C16orf47,-0.565255351031126,8.01430068132529e-07,1.1156999925286007e-05
SERPIND1,-0.720169753438478,8.03352024843207e-07,1.117846084568758e-05
LPGAT1,0.571423915791566,8.075497135814e-07,1.122093190672822e-05
XLOC_l2_000080,-0.746200334160757,8.10346220548009e-07,1.1254468208631799e-05
KIF11,0.736060414049235,8.12543389329791e-07,1.127965286992154e-05
XLOC_010271,-0.806435582137788,8.19502876931366e-07,1.136281966201139e-05
HS3ST1,0.560725415924183,8.21673765225087e-07,1.138488854900276e-05
PNPLA7,-0.611680312248592,8.32203333608807e-07,1.1509078384986174e-05
MYO7B,1.97063388589463,8.43623881987216e-07,1.1617815671902673e-05
KIF14,0.906447421719869,8.44698435355551e-07,1.1621721731380585e-05
LOC100129931,0.902005371305409,8.47824045529974e-07,1.1659266752473036e-05
GRAMD1A,-0.597613397277716,8.50991694840246e-07,1.1697354503257788e-05
XLOC_005514,-0.744028660352143,8.628057773309e-07,1.183207474764372e-05
POLA2,0.508839846021763,8.66967776693002e-07,1.187806481186664e-05
PCDH1,0.508891937612499,8.68755716221566e-07,1.189701444003699e-05
XLOC_007437,-0.885775049420877,8.72168727807168e-07,1.1938190299393133e-05
XLOC_006028,0.832456366324637,8.7516137374348e-07,1.1973576560322807e-05
CLSPN,0.806930811358712,8.76485927989626e-07,1.1986118404727377e-05
RXFP4,-1.46414469032075,8.77569113473758e-07,1.1995349351984559e-05
MMD,0.651348351604605,8.79085807345592e-07,1.2010494517095425e-05
PLEKHG6,0.583880277132703,8.86263560717006e-07,1.2102933792914207e-05
XLOC_002243,-1.12455443061241,8.97509553064128e-07,1.2239448141739486e-05
AFM,-0.951019666430425,9.02986248954704e-07,1.2308422951892784e-05
TGM2,0.990562396756836,9.07626033453126e-07,1.2360201052419124e-05
GABRB3,-0.747117447303892,9.11550622100928e-07,1.2396413550348022e-05
SNORA2B,-0.575536757094965,9.33082988580616e-07,1.2665793472705377e-05
EEF1A2,-1.53259428618452,9.4588139626765e-07,1.280993662373903e-05
CDCA7,0.912379885747616,9.46911913429888e-07,1.2817985864522132e-05
XLOC_007653,-1.25001493861895,9.53635397014096e-07,1.2891185394411341e-05
FILIP1L,-0.587059662518323,9.57386576712892e-07,1.2928249137995284e-05
XLOC_006948,0.773649378338969,9.5769696384292e-07,1.2928249137995284e-05
LRFN2,-0.813235421561269,9.60398716488133e-07,1.294939346597793e-05
XLOC_003485,-0.610709726203132,9.65180168480373e-07,1.3005371293581479e-05
PLD1,0.609748115734668,9.67299749274347e-07,1.3027958309658347e-05
XLOC_005777,1.20806924226967,9.69857720933457e-07,1.3050448123989209e-05
DIAPH3,0.570079604531831,9.72744016670949e-07,1.3071331121136648e-05
CTSZ,0.728616724082675,9.74492892517193e-07,1.3088846949403689e-05
XLOC_009038,-0.821763262341248,9.77794200148175e-07,1.3121194499522633e-05
GPD1,1.08435698879224,9.81844832669174e-07,1.3163529170840186e-05
CA4,-0.958085905615583,9.82300857090337e-07,1.3163637751103888e-05
FUT4,0.510647241466154,9.85783406937714e-07,1.3204285671415469e-05
TEP1,0.506259901449237,9.87173442733676e-07,1.3216880699342721e-05
CCDC24,0.531104648679415,9.95171234274646e-07,1.3317892637915893e-05
NPC1L1,0.728106238984068,9.98346924101446e-07,1.3354310152705186e-05
SLC35F2,0.546409184457811,1.01746713882987e-06,1.3585335881841081e-05
SLC39A10,0.585089532887782,1.02495637279332e-06,1.3671981712429243e-05
HOXB2,0.763055466448916,1.02535210610433e-06,1.3671981712429243e-05
C9orf167,0.506087772615706,1.03681488509099e-06,1.3818555937892978e-05
XLOC_l2_003848,1.32528460258921,1.04865297537932e-06,1.3951024735376847e-05
ADCY7,0.824812343288693,1.0497864376857e-06,1.3954548621552544e-05
THOP1,0.563501642167328,1.05034236936417e-06,1.3954548621552544e-05
ABCC8,-0.935812201811783,1.05311624706995e-06,1.3985079199679933e-05
SHD,1.27051490313934,1.05517274811084e-06,1.400605994646855e-05
SP5,-0.798768019806193,1.05968988519745e-06,1.4046985271169446e-05
FAM124B,-0.750992729897373,1.06115341693875e-06,1.4060043560412978e-05
SNORA12,-0.710401594888971,1.06519745435934e-06,1.4107265790316487e-05
ISG15,0.882291692903665,1.0671193976911e-06,1.4126353540245966e-05
PMM1,-0.546640314525174,1.06847183198851e-06,1.4137888427950621e-05
MLF1IP,0.793750648344355,1.07014999026399e-06,1.4153720933338499e-05
CCDC169,-0.620495261371645,1.07914932291559e-06,1.4265684783721343e-05
PLAUR,0.854278900427017,1.083876993089e-06,1.4315475392828421e-05
CENPF,0.677596591842066,1.08878226915539e-06,1.4367819185423708e-05
XLOC_l2_009136,-0.738339124700528,1.09471909238608e-06,1.4439678943914775e-05
SLC4A7,1.15665959636522,1.10934280071524e-06,1.4608545858127716e-05
SH3BP1,0.640444746089452,1.11141636994193e-06,1.4627095512697463e-05
SLC2A9,0.553595234684782,1.11878977544825e-06,1.4717544279710459e-05
PROM1,0.691561216520209,1.12459007187396e-06,1.4787227307486326e-05
IP6K3,-0.882412257988327,1.13683812089474e-06,1.4935965788218555e-05
LOC100506844,-0.552249117438506,1.13691831591959e-06,1.4935965788218555e-05
GPR110,1.0151872444143,1.13852695174309e-06,1.495041557543607e-05
LOC728606,-0.924258336463687,1.15280979119605e-06,1.5124452742709607e-05
PRR4,1.38182695350918,1.15372563768782e-06,1.5129713984993153e-05
MSX2,0.59094954022094,1.1800554872971e-06,1.544742568404774e-05
EGFL8,-0.564608995048559,1.18211003933273e-06,1.5460547323502568e-05
ALOX15B,-0.729849061021309,1.18905837203846e-06,1.554450508784086e-05
DKFZP761C1711,-0.915125321796623,1.20287408337413e-06,1.5711139360977303e-05
ZNF167,-0.548474421457505,1.20988846549914e-06,1.578171425836162e-05
PARP14,0.595994061723123,1.2131890411065e-06,1.58177460248615e-05
NALCN,-0.622288337783128,1.22818641402247e-06,1.6006182853788184e-05
SAA1,1.88531000686856,1.23439176708447e-06,1.6079922540371633e-05
MRAS,-0.62222285202852,1.24029773108712e-06,1.614054061302711e-05
ANKRD29,-0.677542814120112,1.24232772721151e-06,1.6154658074022946e-05
LOC375190,-0.527882334649094,1.26397705697816e-06,1.6407136815580465e-05
KYNU,0.809264259888465,1.30565296727887e-06,1.692568566492785e-05
KIFC1,0.958728062478989,1.30789101846792e-06,1.6939753746467712e-05
SNX22,-0.809371544274326,1.31516570622425e-06,1.7026471266307604e-05
DAPP1,0.77897690116414,1.33940832212168e-06,1.7309820479556698e-05
SNORD107,-0.668948422809501,1.34352719568691e-06,1.7355418561251392e-05
KIAA0895,-0.747705413680436,1.36915807731236e-06,1.7663221060603877e-05
CHST11,-0.624581496001486,1.37077845765466e-06,1.767636564877365e-05
ZG16,2.79716774882172,1.37306613405656e-06,1.7698099801602714e-05
XLOC_006924,-0.757678809089173,1.38746643593887e-06,1.786021183502913e-05
CDH17,2.46513719109756,1.40578544551454e-06,1.808018497714718e-05
XLOC_012170,0.597741871769781,1.41157900669842e-06,1.8146755839393338e-05
ZWINT,0.721573418024279,1.42204353943942e-06,1.8265303993464016e-05
XLOC_008005,0.872675410994937,1.42308883044334e-06,1.827074466975486e-05
GP2,1.58066835043037,1.42765301851867e-06,1.8321339261234356e-05
EMILIN2,0.624747826520115,1.42861184877088e-06,1.8325641646302322e-05
XLOC_006712,-0.859329564967665,1.43013105729983e-06,1.8326197784193832e-05
TP53I11,0.627901585821446,1.43807998588939e-06,1.8390902796047604e-05
PTPRE,0.504904307141342,1.43961655597303e-06,1.840254517048082e-05
XLOC_l2_008270,0.502330337317702,1.44995369675766e-06,1.8518574202657154e-05
CNTN3,-0.79954839715788,1.45418647242163e-06,1.8563081624184887e-05
ERC2,-0.671983082426037,1.45725273632902e-06,1.858756224619672e-05
KIF15,0.81541136540881,1.45943267794437e-06,1.860729177415581e-05
CYBA,0.552541047927591,1.46871286086067e-06,1.870937735369457e-05
CXCL1,1.54976565038896,1.47437371045294e-06,1.8769473488279017e-05
LOC728503,-0.883985696813676,1.49553239059815e-06,1.90098208887969e-05
TF,-1.22746267909589,1.49818915967954e-06,1.903535798731618e-05
XLOC_002997,-0.756322717797548,1.51526545009759e-06,1.922738387196372e-05
XLOC_001365,-0.701268706143224,1.52191596170672e-06,1.9303438188449326e-05
MREG,0.593219015526067,1.54511646888982e-06,1.955550507654351e-05
HOXC13,-0.745101067468432,1.56285060603567e-06,1.9762931846031095e-05
PIK3C2G,-0.528733334180334,1.58525366947452e-06,2.0028991762045225e-05
OR10G4,-1.31588765289682,1.5991674771619e-06,2.0152801809105452e-05
ZNF783,-0.699522725370642,1.623971468845e-06,2.0447846412346555e-05
HIST1H3I,0.564616520106024,1.63403825930427e-06,2.0556984745048753e-05
SYT8,0.68823908848191,1.64203206357343e-06,2.0631055273320205e-05
CAPS,-0.554193339436233,1.64461634415428e-06,2.0645871474586064e-05
ACOX2,0.824992537853301,1.65098982293485e-06,2.0708189891766698e-05
ARHGAP11B,0.664184265788905,1.67102680698071e-06,2.0932709208673958e-05
SOCS6,0.641134216807697,1.69238474430351e-06,2.1155169232493216e-05
CHRM2,-0.627923638448772,1.69854247219547e-06,2.1214095271092424e-05
EPS8L1,0.656058109475892,1.71196260481859e-06,2.1354480912737146e-05
UGT2B7,0.911013694398342,1.71872614566984e-06,2.1411582860934826e-05
SPC24,0.690825798870378,1.74326411203722e-06,2.1689689129784008e-05
TRIM59,0.517877786979748,1.77646891452225e-06,2.2056133696653944e-05
XLOC_011023,-1.08276871967332,1.79309955187958e-06,2.221568702809321e-05
MOGAT1,-0.733359930767557,1.80308509162384e-06,2.2329989326861108e-05
SPAG1,0.696279954276517,1.81236330401004e-06,2.2407667485151384e-05
MMP19,-0.587763202087154,1.85332797597004e-06,2.2880836245538783e-05
TYMS,0.766305317065333,1.85379308223179e-06,2.2880836245538783e-05
SYPL2,-0.848084263155728,1.88672446100568e-06,2.3219036206044774e-05
IL2RG,0.772741122511755,1.89489735451708e-06,2.330010186382759e-05
SQLE,0.647587741546978,1.89939819654939e-06,2.333591730777319e-05
ONECUT1,0.874300423693827,1.90463146699311e-06,2.3380663973263794e-05
CSRP2,-0.807347187623387,1.90796089461905e-06,2.3411755645538468e-05
ZNF462,0.570615163754309,1.91071454107413e-06,2.3435759154042792e-05
LOC100507423,-0.955453609040858,1.91222114455041e-06,2.3444453481872114e-05
PLCD3,0.739808914278502,1.93065705537016e-06,2.364089564300761e-05
XLOC_005176,-0.654706506493917,1.96070228592107e-06,2.3978825958655183e-05
MXI1,-0.516910167900225,2.01227251460441e-06,2.4538035128296432e-05
RNF152,-1.05341065434226,2.01335185840502e-06,2.454101385931428e-05
CNFN,-0.810970013908749,2.03876337146452e-06,2.4789068250144525e-05
GRTP1,0.59868949184625,2.0508505311763e-06,2.4915417697482062e-05
PDIA4,0.519839497494143,2.05872036027044e-06,2.5000691713895737e-05
C15orf42,0.845144455470435,2.06861429554444e-06,2.5110465476026435e-05
LOC100507002,0.555024892967536,2.08722852562216e-06,2.5325958675055338e-05
CHGA,-0.897275103962251,2.10851672289261e-06,2.5563155714673278e-05
SCNN1G,-1.3506785877989,2.11331678238826e-06,2.5610784990031413e-05
HJURP,0.847014288457465,2.12916646636956e-06,2.579222758189144e-05
KANK4,-1.08933936207801,2.14186861176646e-06,2.5924726014247416e-05
FFAR2,0.821733920119987,2.149718268105e-06,2.5998321178218e-05
CFC1,-0.8655194229766,2.16530386781714e-06,2.616527552113902e-05
ProSAPiP1,-0.568233877769679,2.17134549233104e-06,2.6227497463470863e-05
BRCA2,0.539077197084036,2.17401580477854e-06,2.6248963217268584e-05
TPM2,-0.846944753673534,2.18140658114792e-06,2.6327382590051366e-05
XLOC_014068,-0.749421502144682,2.19260903742042e-06,2.644086762072684e-05
XLOC_013413,-0.690839398618786,2.20073474685718e-06,2.6527970771385894e-05
LAMB4,-0.518803241939271,2.20516151973747e-06,2.657043326857104e-05
RAB30,0.600747354797952,2.22976797068125e-06,2.6811956269386486e-05
CLDN3,2.29768909779862,2.25615927192696e-06,2.7096039510988766e-05
RDH12,-1.27755677753299,2.270228349588e-06,2.7237537605688184e-05
XLOC_010151,-0.719177243044745,2.27063565725051e-06,2.7237537605688184e-05
LINC00319,-0.871433513350532,2.29969951863147e-06,2.7528948860913095e-05
PLEKHG1,0.673828344573899,2.30808751987849e-06,2.7618109134441805e-05
RNF186,1.35229625707071,2.33025050673128e-06,2.787195844192872e-05
FAM13A,-0.577797710364493,2.33876455950096e-06,2.7962413700005782e-05
SLC10A1,-0.984280215963627,2.34033695846691e-06,2.7969834296635035e-05
WISP2,-1.04804330531698,2.35052726674797e-06,2.804599890994289e-05
ARHGAP8,0.664742386165473,2.36929704175961e-06,2.8247018849181102e-05
STK38,0.552492760902953,2.38170985331756e-06,2.8364352770127923e-05
LOC100288432,0.70433553480754,2.39922659604336e-06,2.8545939758915897e-05
OR7E5P,0.864368374048269,2.41389043162442e-06,2.86971731410107e-05
MOGAT3,0.659790020788585,2.41612764848932e-06,2.8712155007603774e-05
ZNF345,-0.510983337341468,2.41809257321073e-06,2.872389027547168e-05
PIF1,0.787852693736381,2.42496142609087e-06,2.875973714285756e-05
XLOC_002411,-0.860182862779012,2.44104379815491e-06,2.891165624879737e-05
ZBTB10,-0.526883925228865,2.45048132475114e-06,2.8979776729089136e-05
HSPB1,0.606092348849927,2.47278726423895e-06,2.919165577412493e-05
HIGD1A,0.511282661121519,2.48708919349468e-06,2.9306566647322238e-05
LOC100128979,0.823253907048644,2.49587822627102e-06,2.9374797482440023e-05
GMPPB,0.579761781773234,2.50513430033475e-06,2.9460138782808175e-05
CBR3,0.77951666545189,2.51896671240177e-06,2.9599454338516735e-05
IGDCC3,-0.681904193206013,2.554434493259e-06,2.995599396963108e-05
XLOC_002935,-0.772457283979897,2.58322710053535e-06,3.025742448407049e-05
XLOC_l2_012919,-0.577981976659302,2.60073633737545e-06,3.0438247504097857e-05
FGF20,-0.912582310043732,2.60567204466185e-06,3.0483873426959572e-05
IGFBP5,-0.945707369914322,2.6096664356395e-06,3.051845491865245e-05
XLOC_013754,0.658084532189052,2.62971663138529e-06,3.072680119081982e-05
LOC100652740,0.719111683125202,2.63061902123665e-06,3.072680119081982e-05
C19orf46,-0.568252769075512,2.65827389154388e-06,3.1012843638226105e-05
XLOC_005582,-0.834741813991264,2.67382700265455e-06,3.116954698691468e-05
LOC284408,-0.539268474975623,2.68244685504723e-06,3.125763210790166e-05
GIMAP2,0.654164492801819,2.7020463911165e-06,3.146106946994124e-05
MDK,0.63868312719228,2.77246201121873e-06,3.2217126763818125e-05
XLOC_000010,-0.677482231467481,2.7791862236583e-06,3.226974505763339e-05
LINC00336,0.607522026766974,2.81170523646476e-06,3.2621552897444284e-05
C12orf28,1.15015223775142,2.82292179812655e-06,3.272584844313335e-05
LOC100506533,-0.601170240092484,2.88423502737707e-06,3.3357693421706935e-05
XLOC_000063,-0.577613850942544,2.93568192061038e-06,3.3912665205541614e-05
RCC1,0.501752170452871,2.95540537134506e-06,3.410029566277527e-05
LOC254057,1.03833507316299,2.98205427038237e-06,3.4380781050606935e-05
FOXD2,0.660977947855975,2.99671840982627e-06,3.453629828548016e-05
TK1,0.730785544509565,3.00696667680101e-06,3.4640821912123905e-05
BEAN1,-0.949612757793252,3.00863566120313e-06,3.464646740260093e-05
LOC200772,-0.735624916262645,3.04063795538888e-06,3.497388189157276e-05
XLOC_000757,-0.708193858208702,3.045761935505e-06,3.501911258240256e-05
ZNF577,-0.571646668861277,3.05762088639273e-06,3.514171396531465e-05
TMEM171,-0.601201974162784,3.09165853934016e-06,3.550922512317872e-05
XLOC_l2_013080,-0.818998166546999,3.0920744967879e-06,3.550922512317872e-05
XLOC_003140,-0.921296966914751,3.09432923218837e-06,3.550922512317872e-05
RFC3,0.656033644956859,3.1132547448764e-06,3.57112921320951e-05
XLOC_002616,-0.720843306029812,3.14547065503503e-06,3.6038632206693744e-05
NINJ2,0.62585414298221,3.15432837551581e-06,3.61260336319792e-05
PP12613,-0.940544381035114,3.15968889480863e-06,3.6165046511948674e-05
TSNARE1,-0.599820849725479,3.18678996735836e-06,3.644100527654766e-05
PPP1R14C,1.14193699211209,3.18954788613166e-06,3.64583560006368e-05
HIST1H3D,0.613157698708026,3.21044690396518e-06,3.665447304340664e-05
XLOC_l2_015202,0.916652140755936,3.21547819767033e-06,3.6685388010113716e-05
ODAM,-1.05101800230118,3.25041275732494e-06,3.702446903576176e-05
MT2A,-0.659150251707768,3.30731805799702e-06,3.758525254772483e-05
XLOC_l2_008289,0.613265369095829,3.31371104287511e-06,3.7628802213297425e-05
ADAMTS19,-0.920281166152862,3.31843368650384e-06,3.76590250935925e-05
TIMP4,0.850019753829818,3.32476171270892e-06,3.771057399192965e-05
LOC100509105,0.5022771425619,3.35123144458442e-06,3.7965194420439776e-05
XLOC_l2_004951,0.961206849953696,3.36807949353916e-06,3.812832055320833e-05
LAIR2,1.2106342038901,3.38853543923127e-06,3.833036161975695e-05
XLOC_009181,0.875255859491004,3.43770790942549e-06,3.8796989263516244e-05
MTHFD1L,0.583549575387157,3.46223096922237e-06,3.900788654838761e-05
GLS2,-0.593260845065427,3.46303171378601e-06,3.900788654838761e-05
PLA2G2A,1.53311433632044,3.46839243914615e-06,3.9038344313147094e-05
C17orf107,-0.627743441508313,3.48531420834456e-06,3.91837849865455e-05
FBXO27,-0.806540567725501,3.51734431527597e-06,3.945332623562221e-05
C16orf59,0.64394454884879,3.52728475127175e-06,3.95459097206916e-05
GALNT5,0.528095956023046,3.52828961779139e-06,3.95459097206916e-05
SH3PXD2B,0.574867560246094,3.53486813378009e-06,3.9599111193270416e-05
ZNF483,-0.608384227204295,3.53573117500822e-06,3.9599111193270416e-05
FOXD1,1.44061169385177,3.54198360996556e-06,3.9638923964077634e-05
KCNJ13,-0.724278185587471,3.54609311950349e-06,3.966980761171243e-05
IFIT3,0.72156781544775,3.59487985425961e-06,4.018498636629191e-05
